transaction_id,user_id,amount,transaction_type,device_type,location,time_of_day,transaction_hour,is_international,previous_transactions,failed_transactions,account_age_days,is_fraud,Date,Transaction Platform
T09318,U110,278813.26,POS,mobile,Kolkata,evening,20,0,16,Yes,788,0,22/11/2025,Paypal
T09319,U341,104412.83,ATM,tablet,Kolkata,morning,7,0,16,No,993,0,02/07/2019,GPay
T09320,U895,10839.38,transfer,mobile,Singapore,afternoon,12,1,34,Yes,174,0,17/12/2019,PhonePe
T09321,U795,114975.4,POS,mobile,Chennai,morning,6,0,42,Yes,411,0,01/12/2017,PhonePe
T09322,U386,133828.34,transfer,desktop,New York,afternoon,15,1,77,No,487,1,01/08/2017,Paypal
T09323,U461,89139.8,online,mobile,Bangalore,night,22,0,72,No,613,0,09/06/2022,Paypal
T09324,U762,215638.66,ATM,desktop,Mumbai,night,0,0,193,Yes,70,1,07/02/2021,Paypal
T09325,U843,50623.16,transfer,desktop,Delhi,night,21,0,74,Yes,494,0,29/09/2023,Paytm
T09326,U387,251126.66,POS,desktop,Kolkata,morning,5,0,70,Yes,99,0,11/04/2018,Paypal
T09327,U637,121325.03,ATM,mobile,Bangalore,night,4,0,98,Yes,333,1,23/01/2016,Others
T09328,U206,154868.51,transfer,tablet,Kolkata,afternoon,16,0,25,Yes,909,1,11/09/2024,Others
T09329,U665,179415.76,ATM,mobile,Pune,afternoon,13,0,37,Yes,701,0,25/11/2024,GPay
T09330,U533,82856.06,ATM,tablet,New York,night,2,1,172,Yes,221,1,01/05/2020,Paypal
T09331,U477,140257.15,ATM,desktop,Singapore,night,22,1,166,No,963,1,02/04/2023,GPay
T09332,U774,135506.38,ATM,tablet,Bangalore,night,22,0,117,Yes,570,1,20/07/2017,PhonePe
T09333,U221,65339.25,ATM,tablet,Kolkata,night,0,0,196,Yes,746,0,26/03/2017,Paypal
T09334,U908,81093.29,ATM,mobile,New York,night,2,1,152,Yes,583,1,30/01/2017,BharatPe
T09335,U395,243916.47,transfer,mobile,Mumbai,morning,9,0,95,Yes,293,1,13/06/2025,Paypal
T09336,U689,84936.45,ATM,tablet,New York,afternoon,16,1,105,No,794,0,11/07/2018,Paypal
T09337,U816,92061.22,online,desktop,London,evening,20,1,102,Yes,118,1,06/09/2023,PhonePe
T09338,U175,116587.71,POS,desktop,Singapore,night,23,1,144,Yes,213,1,20/05/2025,PhonePe
T09339,U955,19424.19,POS,mobile,Kolkata,morning,11,0,101,Yes,343,0,11/04/2017,Others
T09340,U761,212146.66,POS,desktop,Mumbai,morning,10,0,96,Yes,71,1,29/07/2022,BharatPe
T09341,U406,50954.94,POS,tablet,Singapore,night,22,1,173,Yes,66,1,29/11/2020,GPay
T09342,U647,88432.8,ATM,desktop,Dubai,night,1,1,65,Yes,136,0,20/07/2025,GPay
T09343,U409,264382.27,ATM,mobile,Mumbai,night,2,0,130,Yes,557,0,26/03/2023,GPay
T09344,U330,240441.73,ATM,tablet,Pune,night,1,0,141,Yes,844,0,19/11/2017,Paytm
T09345,U424,88065.88,transfer,tablet,Dubai,morning,10,1,19,Yes,740,0,15/02/2018,GPay
T09346,U833,131576.92,ATM,tablet,Kolkata,morning,6,0,175,Yes,323,0,16/11/2020,Others
T09347,U497,90208.24,online,tablet,Dubai,night,0,1,21,Yes,690,1,10/12/2021,Others
T09348,U264,110499.14,transfer,desktop,Bangalore,morning,7,0,14,Yes,935,1,13/07/2020,Others
T09349,U352,247697.62,online,mobile,Singapore,afternoon,15,1,99,Yes,476,1,29/04/2018,GPay
T09350,U883,232762.33,POS,mobile,Singapore,night,23,1,117,Yes,836,1,13/01/2020,BharatPe
T09351,U676,141577.07,POS,tablet,Chennai,afternoon,14,0,172,Yes,605,1,10/04/2024,PhonePe
T09352,U776,132920.03,transfer,desktop,Dubai,morning,9,1,84,Yes,801,1,20/04/2025,Paytm
T09353,U423,242567.38,ATM,tablet,Pune,afternoon,16,0,69,Yes,659,1,28/05/2016,BharatPe
T09354,U103,121276.04,ATM,mobile,Bangalore,morning,9,0,191,Yes,986,0,09/08/2022,PhonePe
T09355,U607,174747.91,transfer,tablet,Singapore,afternoon,12,1,77,Yes,616,1,18/07/2021,Paytm
T09356,U182,122428.34,online,mobile,Chennai,evening,19,0,31,Yes,560,0,26/03/2025,Others
T09357,U340,265167.88,transfer,tablet,Pune,night,2,0,160,Yes,602,1,05/10/2023,Paypal
T09358,U916,16581.54,POS,desktop,Pune,night,22,0,35,Yes,669,0,09/01/2018,BharatPe
T09359,U535,293317.37,transfer,desktop,Delhi,morning,10,0,11,Yes,409,0,04/07/2023,Paypal
T09360,U817,184553.45,online,mobile,New York,night,22,1,103,Yes,864,1,07/09/2021,BharatPe
T09361,U478,275535.06,ATM,tablet,Pune,afternoon,12,0,84,Yes,996,0,05/12/2019,PhonePe
T09362,U831,237055.22,ATM,mobile,Kolkata,evening,20,0,69,No,122,0,30/01/2017,GPay
T09363,U433,248449.47,POS,tablet,Kolkata,evening,20,0,183,Yes,764,1,22/08/2020,Paytm
T09364,U132,135840.41,transfer,mobile,Pune,night,21,0,183,Yes,574,0,19/02/2019,PhonePe
T09365,U489,206988.4,ATM,mobile,Pune,morning,7,0,11,Yes,242,0,28/06/2025,Paytm
T09366,U877,177197.82,online,desktop,London,night,22,1,77,Yes,657,1,25/05/2021,BharatPe
T09367,U152,186697.13,ATM,tablet,Delhi,night,4,0,40,Yes,797,1,21/08/2022,PhonePe
T09368,U743,25279.94,POS,mobile,Dubai,night,4,1,41,Yes,478,0,30/11/2021,Paytm
T09369,U624,54038.65,transfer,tablet,Dubai,night,2,1,81,Yes,711,1,01/12/2021,Others
T09370,U221,184828.3,online,mobile,New York,evening,19,1,174,Yes,861,1,12/04/2023,Paypal
T09371,U582,92322.42,transfer,desktop,Mumbai,night,4,0,30,Yes,835,0,01/11/2021,Others
T09372,U885,235940.75,transfer,mobile,New York,night,23,1,44,Yes,639,1,10/06/2025,Paytm
T09373,U677,108975.28,ATM,tablet,Singapore,afternoon,16,1,79,Yes,577,1,12/01/2019,Others
T09374,U259,58335.64,transfer,tablet,New York,night,23,1,20,Yes,719,0,09/12/2017,PhonePe
T09375,U789,239062.34,transfer,mobile,Singapore,morning,8,1,27,Yes,256,1,25/11/2020,Others
T09376,U601,180974.13,online,desktop,New York,evening,17,1,101,No,527,1,25/01/2020,Paytm
T09377,U105,59773.32,ATM,tablet,Delhi,morning,11,0,105,No,100,0,11/08/2016,GPay
T09378,U436,84059.66,ATM,tablet,Pune,night,21,0,22,Yes,896,1,12/01/2017,BharatPe
T09379,U325,274804.25,online,tablet,Singapore,night,0,1,42,Yes,308,1,08/12/2023,GPay
T09380,U461,227587.56,online,mobile,Dubai,morning,7,1,116,Yes,345,1,13/02/2018,GPay
T09381,U539,52326.04,POS,tablet,Chennai,night,23,0,86,Yes,202,1,29/03/2020,GPay
T09382,U633,226000.4,transfer,tablet,London,morning,5,1,18,Yes,77,1,06/08/2019,Paytm
T09383,U148,106604.1,ATM,tablet,Pune,evening,17,0,95,Yes,320,0,25/12/2024,GPay
T09384,U876,139516.14,POS,mobile,London,morning,9,1,92,Yes,152,1,06/01/2024,PhonePe
T09385,U499,125024.62,transfer,mobile,Mumbai,morning,5,0,2,Yes,197,1,25/02/2019,GPay
T09386,U957,49366.64,transfer,desktop,New York,evening,19,1,123,Yes,747,0,14/05/2021,GPay
T09387,U723,166939.34,online,tablet,Kolkata,evening,17,0,72,Yes,507,1,22/11/2024,Paytm
T09388,U617,265821.95,POS,tablet,Delhi,night,0,0,124,Yes,538,0,09/12/2024,Others
T09389,U903,96058.24,POS,desktop,Singapore,night,22,1,129,Yes,945,0,27/07/2018,Paypal
T09390,U941,130460.49,POS,mobile,Pune,afternoon,13,0,66,Yes,846,0,21/09/2024,GPay
T09391,U170,179550.41,ATM,mobile,Delhi,night,4,0,119,Yes,56,1,21/11/2016,Paytm
T09392,U153,284318.13,online,mobile,Delhi,afternoon,14,0,192,Yes,610,0,25/03/2021,PhonePe
T09393,U956,121294.21,ATM,tablet,Kolkata,morning,11,0,93,Yes,468,1,16/02/2018,Others
T09394,U985,41128.64,online,desktop,Dubai,night,23,1,3,Yes,852,0,10/01/2021,PhonePe
T09395,U377,40239.5,transfer,desktop,Chennai,night,2,0,52,Yes,508,1,09/01/2025,GPay
T09396,U552,37511.17,POS,desktop,Chennai,night,3,0,71,Yes,600,0,23/08/2017,Paytm
T09397,U969,163247.99,transfer,desktop,Delhi,evening,17,0,188,Yes,655,0,06/09/2019,Others
T09398,U155,174981.23,ATM,desktop,Mumbai,night,1,0,92,Yes,250,1,19/07/2018,PhonePe
T09399,U251,199907.63,ATM,mobile,Dubai,afternoon,16,1,196,Yes,112,1,21/12/2025,PhonePe
T09400,U613,135490.13,ATM,mobile,Singapore,night,4,1,72,Yes,779,1,12/09/2020,GPay
T09401,U660,231567.35,transfer,tablet,Delhi,evening,17,0,38,Yes,468,0,26/07/2021,BharatPe
T09402,U974,126377.29,ATM,mobile,Bangalore,morning,10,0,142,No,924,0,28/01/2016,Paypal
T09403,U505,95707.1,transfer,mobile,Pune,morning,8,0,50,No,404,0,13/09/2020,Paypal
T09404,U385,47664.11,transfer,tablet,Pune,morning,5,0,120,Yes,463,0,04/07/2016,GPay
T09405,U772,40974.83,ATM,mobile,Singapore,morning,8,1,160,Yes,913,0,25/09/2018,Others
T09406,U585,151567.88,POS,mobile,Singapore,afternoon,14,1,89,Yes,492,1,25/11/2021,BharatPe
T09407,U813,123172.89,online,desktop,Singapore,morning,8,1,154,No,648,1,15/07/2022,GPay
T09408,U709,49244.42,POS,mobile,New York,evening,19,1,109,Yes,781,0,27/02/2023,Paypal
T09409,U666,124308.71,ATM,tablet,Delhi,night,2,0,74,Yes,504,1,25/08/2020,GPay
T09410,U447,291966.65,ATM,tablet,Delhi,evening,19,0,187,Yes,239,1,06/04/2024,Paypal
T09411,U262,240017.4,POS,desktop,London,afternoon,12,1,14,Yes,515,1,04/05/2021,PhonePe
T09412,U198,123244.97,POS,desktop,Pune,morning,6,0,135,Yes,366,0,28/06/2025,Paytm
T09413,U195,174645.36,transfer,desktop,Dubai,night,21,1,65,Yes,247,1,29/08/2016,Paypal
T09414,U319,230673.37,online,desktop,Singapore,evening,18,1,99,Yes,918,1,11/04/2023,GPay
T09415,U564,226294.16,ATM,desktop,Dubai,night,21,1,123,Yes,250,1,30/09/2021,GPay
T09416,U534,105523.44,transfer,tablet,New York,afternoon,12,1,190,Yes,222,1,18/01/2022,PhonePe
T09417,U458,231508.11,ATM,desktop,Chennai,night,4,0,86,Yes,714,0,08/01/2016,BharatPe
T09418,U382,246667.28,transfer,desktop,Bangalore,morning,11,0,122,Yes,357,0,03/12/2017,BharatPe
T09419,U707,32752.93,online,tablet,Singapore,morning,11,1,82,Yes,965,0,01/03/2020,Others
T09420,U959,58027.83,POS,tablet,Singapore,evening,18,1,150,Yes,315,1,21/11/2020,Paytm
T09421,U840,242888.7,ATM,desktop,Singapore,afternoon,16,1,74,Yes,994,1,01/06/2018,PhonePe
T09422,U834,169888.75,transfer,mobile,Kolkata,night,22,0,192,Yes,944,0,16/05/2019,Paytm
T09423,U927,156412.23,online,tablet,Pune,evening,18,0,67,Yes,343,1,06/11/2021,Paytm
T09424,U684,241237.98,POS,tablet,Delhi,afternoon,16,0,183,Yes,92,0,14/02/2021,PhonePe
T09425,U569,226942.38,online,tablet,Pune,night,2,0,70,Yes,68,1,21/07/2022,PhonePe
T09426,U771,223177.48,ATM,desktop,Kolkata,afternoon,16,0,143,Yes,415,1,28/03/2019,GPay
T09427,U160,201167.36,transfer,tablet,Delhi,morning,8,0,135,Yes,814,0,27/06/2020,Paypal
T09428,U594,66978.74,POS,tablet,Dubai,night,4,1,200,No,771,0,04/07/2021,Paypal
T09429,U558,243758.66,transfer,mobile,Mumbai,morning,8,0,199,Yes,542,1,20/04/2018,Paytm
T09430,U313,131372.28,POS,tablet,Pune,morning,5,0,93,Yes,486,0,11/03/2023,Paytm
T09431,U593,78584.78,POS,tablet,Bangalore,night,2,0,20,Yes,932,1,23/05/2023,BharatPe
T09432,U649,33542.58,POS,tablet,Bangalore,afternoon,15,0,148,Yes,686,0,24/03/2021,PhonePe
T09433,U683,133970.73,online,tablet,London,night,0,1,128,Yes,496,1,22/11/2025,GPay
T09434,U119,188396.05,ATM,desktop,New York,night,4,1,145,Yes,669,1,30/09/2020,PhonePe
T09435,U924,204162.83,POS,tablet,Bangalore,afternoon,13,0,70,No,473,0,19/10/2020,BharatPe
T09436,U550,162058.8,transfer,tablet,Pune,morning,7,0,184,Yes,867,0,16/01/2021,Paypal
T09437,U828,83506.43,online,desktop,Dubai,night,0,1,151,Yes,284,0,13/01/2017,Paypal
T09438,U789,106025.94,transfer,tablet,Singapore,morning,10,1,102,Yes,764,1,15/11/2024,GPay
T09439,U581,61742.61,POS,desktop,Singapore,morning,7,1,192,Yes,801,1,31/10/2019,PhonePe
T09440,U741,206588.81,transfer,tablet,London,evening,18,1,35,Yes,87,1,10/04/2022,Others
T09441,U664,226096.55,transfer,tablet,New York,afternoon,14,1,96,Yes,572,1,16/12/2021,BharatPe
T09442,U644,161075.95,transfer,desktop,Pune,night,2,0,92,Yes,760,1,01/02/2016,Paypal
T09443,U875,167094.96,ATM,desktop,Bangalore,night,0,0,42,Yes,763,0,04/02/2017,GPay
T09444,U795,206530.94,online,mobile,New York,night,0,1,168,No,775,1,14/04/2021,Paytm
T09445,U596,271185.88,transfer,mobile,London,evening,20,1,28,Yes,963,1,07/02/2020,Paytm
T09446,U366,208189.07,transfer,tablet,Singapore,night,4,1,45,Yes,712,1,07/10/2023,GPay
T09447,U852,172576.53,ATM,mobile,Singapore,morning,11,1,53,Yes,826,1,02/01/2025,Others
T09448,U703,219397.89,ATM,desktop,London,night,4,1,54,Yes,938,1,10/03/2025,BharatPe
T09449,U518,163432.47,online,mobile,Mumbai,night,3,0,184,Yes,731,1,06/09/2020,Others
T09450,U319,178840.94,online,desktop,London,evening,20,1,117,Yes,350,1,09/12/2016,Paytm
T09451,U945,215181.17,transfer,mobile,Chennai,morning,7,0,139,Yes,218,0,21/04/2025,Paytm
T09452,U256,294558.8,transfer,mobile,London,night,21,1,102,No,453,1,06/05/2019,Others
T09453,U859,167956.53,transfer,desktop,Chennai,afternoon,15,0,148,Yes,321,1,02/01/2024,Others
T09454,U149,273436.17,ATM,tablet,Kolkata,morning,7,0,37,Yes,780,0,10/10/2025,Paytm
T09455,U527,41170.53,ATM,desktop,Chennai,night,2,0,88,Yes,655,0,13/02/2023,Others
T09456,U295,64621.55,online,tablet,Kolkata,afternoon,15,0,32,Yes,490,1,23/09/2024,BharatPe
T09457,U175,274868.22,online,desktop,Dubai,afternoon,13,1,100,Yes,326,1,24/06/2025,GPay
T09458,U752,145717.81,transfer,tablet,London,evening,19,1,139,Yes,455,1,11/07/2023,Others
T09459,U843,294895.73,online,tablet,London,night,2,1,58,Yes,764,1,21/01/2023,BharatPe
T09460,U157,266438.91,transfer,tablet,Delhi,morning,5,0,160,Yes,514,0,28/05/2025,Others
T09461,U943,279777.84,transfer,tablet,Mumbai,night,23,0,131,Yes,771,0,09/02/2018,BharatPe
T09462,U348,280877.84,ATM,desktop,Pune,evening,19,0,132,Yes,462,0,11/03/2016,GPay
T09463,U546,146397.56,POS,mobile,Delhi,afternoon,16,0,30,Yes,364,0,28/01/2019,PhonePe
T09464,U302,2040.18,ATM,tablet,Delhi,night,1,0,91,Yes,594,0,15/01/2016,Paypal
T09465,U644,268252.81,online,desktop,New York,night,4,1,6,Yes,981,1,10/11/2019,BharatPe
T09466,U823,6870.31,online,mobile,Bangalore,night,22,0,21,Yes,92,0,18/08/2020,PhonePe
T09467,U195,232711.49,POS,tablet,Dubai,night,23,1,101,Yes,695,1,04/03/2019,Paypal
T09468,U616,205524.6,ATM,mobile,Chennai,evening,18,0,132,Yes,961,0,11/10/2023,Others
T09469,U127,82808.23,ATM,mobile,Dubai,afternoon,13,1,26,Yes,227,1,30/07/2016,Paypal
T09470,U949,273162.75,transfer,desktop,Singapore,afternoon,15,1,150,Yes,348,1,10/01/2022,Paypal
T09471,U701,73323.35,ATM,tablet,Delhi,night,1,0,122,Yes,113,1,22/08/2024,PhonePe
T09472,U190,19851.57,ATM,desktop,Kolkata,morning,8,0,88,Yes,152,0,01/06/2017,Paypal
T09473,U114,198817.66,POS,mobile,Pune,morning,11,0,30,Yes,594,1,06/09/2023,GPay
T09474,U495,238788.76,ATM,tablet,Singapore,morning,9,1,51,Yes,159,1,14/02/2024,PhonePe
T09475,U472,101588.27,POS,tablet,Bangalore,morning,8,0,27,Yes,249,1,29/05/2020,Paytm
T09476,U530,27307.55,transfer,tablet,Delhi,night,0,0,171,Yes,199,1,22/04/2023,Paypal
T09477,U431,35938.35,transfer,mobile,Bangalore,morning,6,0,73,Yes,423,0,05/10/2019,PhonePe
T09478,U548,143554.18,POS,mobile,New York,evening,18,1,76,Yes,801,1,13/05/2017,PhonePe
T09479,U999,54089.83,transfer,desktop,Pune,morning,6,0,27,Yes,463,0,21/02/2016,Paytm
T09480,U811,180507.0,POS,mobile,Kolkata,night,2,0,80,Yes,45,1,11/08/2018,BharatPe
T09481,U628,108825.67,online,mobile,Dubai,morning,6,1,69,Yes,802,1,28/07/2023,Paytm
T09482,U384,175090.39,transfer,mobile,Pune,morning,8,0,143,Yes,298,1,23/02/2024,Paytm
T09483,U286,55931.25,ATM,mobile,Pune,morning,8,0,125,Yes,366,1,12/10/2019,GPay
T09484,U372,96793.6,transfer,desktop,Singapore,night,3,1,104,Yes,71,1,15/05/2020,GPay
T09485,U239,5093.47,online,mobile,Chennai,morning,8,0,68,Yes,844,0,11/10/2016,GPay
T09486,U771,285045.17,ATM,mobile,Kolkata,afternoon,16,0,181,Yes,550,0,17/10/2021,Others
T09487,U108,240236.48,online,desktop,Bangalore,night,0,0,165,Yes,302,0,26/02/2025,Paypal
T09488,U618,93000.38,ATM,desktop,Pune,morning,6,0,188,Yes,719,0,28/12/2023,Others
T09489,U397,119434.23,POS,desktop,London,evening,20,1,9,No,691,1,29/02/2020,GPay
T09490,U918,42315.29,online,tablet,Kolkata,morning,11,0,43,Yes,348,0,16/09/2019,Paytm
T09491,U399,50833.9,online,tablet,Kolkata,night,21,0,101,Yes,556,0,27/07/2023,Paytm
T09492,U654,286668.89,transfer,tablet,Pune,morning,9,0,156,Yes,435,1,11/01/2018,Others
T09493,U429,18264.23,transfer,mobile,New York,afternoon,13,1,183,Yes,677,0,08/02/2018,Paypal
T09494,U816,44241.48,ATM,tablet,Kolkata,evening,18,0,78,Yes,462,0,23/03/2018,Paytm
T09495,U216,224573.38,transfer,tablet,Singapore,night,1,1,148,Yes,87,1,21/12/2020,Others
T09496,U884,166178.15,online,tablet,Mumbai,afternoon,12,0,62,Yes,676,0,30/09/2022,BharatPe
T09497,U808,111640.84,transfer,tablet,New York,afternoon,13,1,39,Yes,247,1,14/03/2023,GPay
T09498,U621,77314.28,online,desktop,Chennai,night,1,0,5,Yes,829,0,07/02/2018,GPay
T09499,U462,165802.94,ATM,desktop,Bangalore,evening,17,0,141,Yes,729,1,16/10/2021,BharatPe
T09500,U728,209108.76,POS,tablet,Mumbai,evening,18,0,10,Yes,919,0,07/05/2017,Paytm
T09501,U293,21027.87,POS,tablet,Singapore,morning,10,1,114,Yes,862,0,01/12/2023,Others
T09502,U177,285616.53,ATM,desktop,Bangalore,afternoon,15,0,3,Yes,107,1,17/06/2021,Others
T09503,U365,124748.72,ATM,tablet,Dubai,night,22,1,189,Yes,247,1,15/02/2023,Paypal
T09504,U483,184582.81,transfer,desktop,Bangalore,afternoon,14,0,194,Yes,378,0,03/12/2020,GPay
T09505,U765,51630.69,POS,mobile,Chennai,night,22,0,75,Yes,737,0,26/06/2021,Paytm
T09506,U913,194290.91,transfer,desktop,Pune,morning,7,0,160,Yes,496,0,01/02/2023,Others
T09507,U378,93315.77,POS,mobile,New York,afternoon,12,1,49,Yes,939,1,20/10/2022,BharatPe
T09508,U558,129191.77,POS,mobile,New York,evening,18,1,57,Yes,308,1,03/03/2021,Paytm
T09509,U430,89935.99,online,mobile,Mumbai,night,22,0,165,Yes,123,1,26/06/2024,GPay
T09510,U769,119620.03,online,tablet,Chennai,morning,5,0,69,Yes,598,1,06/04/2016,PhonePe
T09511,U882,274472.1,transfer,desktop,New York,morning,5,1,94,Yes,583,1,12/03/2022,Paytm
T09512,U523,249350.91,POS,mobile,Dubai,afternoon,13,1,94,Yes,574,1,24/03/2022,Others
T09513,U785,202940.02,online,mobile,Delhi,night,22,0,182,Yes,376,0,25/06/2021,PhonePe
T09514,U809,280072.3,ATM,tablet,Kolkata,afternoon,15,0,145,Yes,727,1,26/06/2017,PhonePe
T09515,U417,22193.98,online,tablet,Pune,night,23,0,149,Yes,49,0,06/09/2023,GPay
T09516,U239,295204.52,POS,mobile,Dubai,afternoon,16,1,91,Yes,227,1,16/02/2021,PhonePe
T09517,U174,198380.16,transfer,mobile,Pune,afternoon,15,0,11,Yes,38,1,09/11/2025,Paytm
T09518,U552,248900.13,ATM,desktop,Dubai,afternoon,14,1,124,Yes,387,1,06/12/2021,Others
T09519,U976,222159.84,ATM,desktop,Singapore,morning,11,1,192,Yes,605,1,06/07/2021,GPay
T09520,U788,163891.01,online,tablet,Bangalore,night,2,0,83,Yes,187,0,06/10/2017,Paypal
T09521,U721,37436.07,transfer,desktop,Kolkata,night,23,0,65,Yes,486,0,11/03/2016,Others
T09522,U980,276036.97,POS,tablet,London,morning,7,1,125,Yes,917,1,27/10/2018,BharatPe
T09523,U497,44690.45,online,desktop,New York,morning,10,1,181,Yes,509,0,13/05/2019,Paypal
T09524,U621,218651.69,ATM,tablet,Bangalore,afternoon,16,0,38,Yes,798,1,12/08/2019,BharatPe
T09525,U317,246902.27,ATM,mobile,New York,morning,9,1,177,Yes,107,1,23/09/2016,BharatPe
T09526,U429,275581.58,ATM,tablet,Mumbai,afternoon,13,0,66,Yes,615,0,03/09/2016,GPay
T09527,U970,250420.92,ATM,mobile,Kolkata,morning,8,0,65,Yes,62,1,12/12/2024,PhonePe
T09528,U733,2337.21,transfer,desktop,Bangalore,night,2,0,154,Yes,864,1,09/05/2023,Paypal
T09529,U422,165589.97,POS,tablet,Chennai,night,1,0,15,Yes,565,0,28/12/2016,Others
T09530,U253,151954.76,transfer,tablet,Chennai,morning,10,0,25,Yes,859,1,10/11/2021,Paypal
T09531,U511,126656.09,transfer,tablet,Singapore,afternoon,14,1,113,No,613,1,02/04/2021,BharatPe
T09532,U573,134551.89,online,tablet,Chennai,evening,17,0,67,Yes,127,0,20/06/2020,Paypal
T09533,U553,284143.95,POS,desktop,Kolkata,afternoon,13,0,107,Yes,865,0,31/01/2020,GPay
T09534,U383,229211.15,online,tablet,Singapore,morning,10,1,153,Yes,968,1,31/08/2021,GPay
T09535,U122,181901.32,online,tablet,London,night,0,1,145,Yes,697,1,22/03/2019,Paypal
T09536,U689,153326.37,transfer,mobile,Dubai,night,22,1,2,Yes,207,1,27/11/2018,BharatPe
T09537,U351,54073.79,transfer,tablet,Bangalore,morning,5,0,18,Yes,935,1,03/10/2023,Others
T09538,U248,47942.17,online,tablet,Chennai,night,22,0,70,Yes,404,0,06/06/2018,Paypal
T09539,U143,159786.17,POS,tablet,New York,night,2,1,51,Yes,246,1,03/06/2016,Paytm
T09540,U794,165330.42,online,mobile,Singapore,night,4,1,101,Yes,373,1,04/09/2024,Others
T09541,U488,81297.44,transfer,desktop,New York,morning,10,1,77,Yes,421,1,20/02/2021,Paypal
T09542,U461,188482.73,online,mobile,London,evening,17,1,150,Yes,74,1,22/03/2020,Paytm
T09543,U938,9432.71,POS,desktop,London,night,2,1,109,Yes,451,0,04/05/2022,PhonePe
T09544,U907,170137.64,POS,tablet,Mumbai,morning,10,0,55,Yes,288,0,16/09/2022,Paytm
T09545,U650,140617.97,ATM,tablet,Chennai,evening,19,0,165,Yes,697,0,03/05/2019,Paytm
T09546,U172,235602.61,transfer,desktop,New York,morning,8,1,118,Yes,74,1,11/12/2024,Others
T09547,U955,132755.09,POS,tablet,Dubai,night,1,1,189,Yes,695,1,09/03/2019,BharatPe
T09548,U389,199932.18,transfer,tablet,Delhi,night,0,0,192,Yes,573,1,13/09/2021,Others
T09549,U645,264081.0,transfer,mobile,New York,night,22,1,48,Yes,363,1,18/03/2020,BharatPe
T09550,U182,260866.31,ATM,mobile,Dubai,night,22,1,58,No,294,1,12/08/2018,Paypal
T09551,U714,211936.57,transfer,tablet,Delhi,night,4,0,1,Yes,284,0,15/05/2022,Paytm
T09552,U556,236168.82,transfer,mobile,Bangalore,morning,11,0,47,Yes,735,0,16/09/2024,BharatPe
T09553,U588,259012.48,POS,tablet,Dubai,morning,5,1,134,Yes,507,1,03/09/2022,GPay
T09554,U416,36143.56,online,tablet,Dubai,afternoon,15,1,91,Yes,497,0,17/01/2016,Paypal
T09555,U559,156875.85,ATM,mobile,New York,night,22,1,136,Yes,882,1,30/01/2021,PhonePe
T09556,U430,237083.92,POS,desktop,Bangalore,night,21,0,86,No,61,1,17/07/2018,Others
T09557,U296,127765.66,ATM,desktop,Dubai,night,22,1,187,Yes,70,1,24/10/2022,Others
T09558,U575,217940.77,POS,tablet,Pune,night,22,0,5,No,318,0,03/04/2021,Others
T09559,U135,135700.35,online,tablet,Mumbai,afternoon,16,0,54,Yes,106,1,05/04/2021,BharatPe
T09560,U346,115000.95,ATM,desktop,London,night,4,1,74,Yes,548,1,24/02/2016,Paypal
T09561,U114,287303.13,online,desktop,London,morning,7,1,115,Yes,418,1,17/07/2020,GPay
T09562,U284,221533.42,ATM,mobile,Pune,night,21,0,77,Yes,443,1,28/10/2016,PhonePe
T09563,U783,40995.52,POS,tablet,Kolkata,evening,17,0,142,Yes,635,0,29/06/2022,PhonePe
T09564,U168,6025.79,online,tablet,Mumbai,afternoon,14,0,42,Yes,465,0,09/03/2022,Paytm
T09565,U127,9305.54,transfer,desktop,Dubai,evening,17,1,132,Yes,207,0,22/12/2016,Paypal
T09566,U172,70139.32,POS,tablet,London,morning,5,1,138,Yes,155,1,24/01/2016,BharatPe
T09567,U842,211179.11,online,mobile,Kolkata,afternoon,16,0,22,Yes,613,0,22/11/2016,BharatPe
T09568,U110,288616.24,transfer,tablet,Delhi,evening,20,0,2,Yes,698,1,19/08/2019,Paypal
T09569,U343,244686.49,transfer,desktop,Pune,evening,17,0,108,No,342,0,27/06/2021,BharatPe
T09570,U932,57763.99,POS,tablet,Bangalore,afternoon,14,0,163,Yes,295,0,31/05/2021,BharatPe
T09571,U606,1841.2,ATM,tablet,Pune,night,21,0,116,Yes,285,0,26/11/2016,Others
T09572,U779,166185.24,transfer,mobile,London,night,4,1,97,Yes,314,1,08/05/2022,GPay
T09573,U995,7140.56,POS,desktop,Bangalore,evening,20,0,64,Yes,146,0,25/07/2024,Paypal
T09574,U584,199062.86,POS,desktop,Dubai,morning,6,1,115,Yes,251,1,07/10/2018,GPay
T09575,U947,159488.34,online,mobile,Mumbai,morning,9,0,100,Yes,498,1,18/08/2016,Others
T09576,U582,243358.26,online,mobile,Kolkata,morning,5,0,127,Yes,606,1,31/12/2025,Paytm
